,caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn,month,year
941,2004-05-28,0.01362899,0.01202377,0.01937368,0.01789517,10345264300.0,500.0,10228484600.0,500.0,1120.68,0.01208345,5,2004
942,2004-06-30,0.01948845,0.01801945,0.03031952,0.02893368,10514279400.0,500.0,10345264300.0,500.0,1140.84,0.01798908,6,2004
943,2004-07-30,-0.03295387,-0.03411077,-0.04314446,-0.04400446,10175588400.0,500.0,10472590300.0,500.0,1101.72,-0.03429052,7,2004
944,2004-08-31,0.003807461,0.00201854,-0.002948474,-0.004770912,10202644100.0,500.0,10177769000.0,500.0,1104.24,0.002287332,8,2004
945,2004-09-30,0.01081651,0.009346637,0.02757037,0.02626542,10285563700.0,500.0,10200534100.0,500.0,1114.58,0.009363906,9,2004
946,2004-10-29,0.01497261,0.01369914,0.02450662,0.02358939,10400365400.0,500.0,10253103200.0,500.0,1130.2,0.01401425,10,2004
947,2004-11-30,0.04055915,0.0355722,0.05871657,0.05686,10775860400.0,500.0,10392258900.0,500.0,1173.82,0.03859494,11,2004
948,2004-12-31,0.03373373,0.03208562,0.03757787,0.035933,11174847000.0,500.0,10810662000.0,500.0,1211.92,0.03245813,12,2004
949,2005-01-31,-0.02382419,-0.02474889,-0.0294732,-0.03016936,10893939400.0,500.0,11174847000.0,500.0,1181.27,-0.02529045,1,2005
950,2005-02-28,0.0211521,0.01901488,0.02032652,0.01875626,11090951900.0,500.0,10893939400.0,500.0,1203.6,0.01890338,2,2005
951,2005-03-31,-0.01723979,-0.01872887,-0.01279734,-0.01430797,10900580800.0,500.0,11092798500.0,500.0,1180.59,-0.01911765,3,2005
952,2005-04-29,-0.01892568,-0.0200755,-0.03096129,-0.03176298,10683198400.0,500.0,10900580800.0,500.0,1156.85,-0.02010859,4,2005
953,2005-05-31,0.03199443,0.03015639,0.04856339,0.04702851,10972857600.0,500.0,10683198400.0,500.0,1191.5,0.02995203,5,2005
954,2005-06-30,0.001716826,0.0001394482,0.01449939,0.01311161,10968272300.0,500.0,10972857600.0,500.0,1191.33,-0.0001426773,6,2005
955,2005-07-29,0.03736385,0.03616314,0.05138335,0.05053793,11375061100.0,500.0,10975888600.0,500.0,1234.18,0.0359682,7,2005
956,2005-08-31,-0.009159097,-0.0112646,-0.009789152,-0.01138852,11254185300.0,500.0,11338390800.0,500.0,1220.33,-0.01122203,8,2005
957,2005-09-30,0.008066667,0.006915606,0.00828099,0.007061605,11328229800.0,500.0,11254185300.0,500.0,1228.81,0.00694894,9,2005
958,2005-10-31,-0.01567206,-0.01669718,-0.02346657,-0.02433263,11126639300.0,500.0,11284963000.0,500.0,1207.01,-0.01774074,10,2005
959,2005-11-30,0.03828868,0.03567516,0.04374409,0.0416909,11545923500.0,500.0,11127276600.0,500.0,1249.48,0.03518612,11,2005
960,2005-12-30,-6.043767e-05,-0.001396029,0.008022179,0.006569779,11534265500.0,500.0,11551045800.0,500.0,1248.29,-0.0009523962,12,2005
961,2006-01-31,0.02644184,0.02542376,0.04137811,0.04051426,11786499400.0,500.0,11542456400.0,500.0,1280.08,0.02546684,1,2006
962,2006-02-28,0.002424526,0.0001669093,0.002951212,0.001373457,11816340400.0,500.0,11790889900.0,500.0,1280.66,0.0004530967,2,2006
963,2006-03-31,0.01290904,0.01151118,0.01791514,0.01650268,11949722000.0,500.0,11827164300.0,500.0,1294.83,0.01106461,3,2006
964,2006-04-28,0.01206387,0.01085011,0.01053831,0.009691396,12120838900.0,500.0,11982277300.0,499.0,1310.61,0.01218693,4,2006
965,2006-05-31,-0.02831921,-0.03051855,-0.02830438,-0.0299635,11766925100.0,500.0,12119754700.0,499.0,1270.09,-0.0309169,5,2006
966,2006-06-30,0.001587439,0.0003476813,-0.001960485,-0.003269976,11764523200.0,500.0,11772698800.0,500.0,1270.2,8.660804e-05,6,2006
967,2006-07-31,0.005571092,0.004509581,-0.01429363,-0.01511521,11792748100.0,500.0,11763839900.0,499.0,1276.66,0.005085813,7,2006
968,2006-08-31,0.02415016,0.02167943,0.0304195,0.02869498,12005081900.0,500.0,11790170900.0,500.0,1303.82,0.02127426,8,2006
969,2006-09-29,0.02648685,0.02529584,0.02635443,0.02510696,12287172200.0,500.0,12005081900.0,500.0,1335.85,0.02456627,9,2006
970,2006-10-31,0.03252684,0.03141981,0.03676831,0.03560543,12650037300.0,500.0,12284784200.0,500.0,1377.94,0.03150803,10,2006
971,2006-11-30,0.01838487,0.01588743,0.02533884,0.02350261,12854566800.0,500.0,12657755400.0,500.0,1400.63,0.01646661,11,2006
972,2006-12-29,0.01376778,0.01229443,0.008266587,0.006708849,13029473900.0,500.0,12867573700.0,500.0,1418.3,0.01261575,12,2006
973,2007-01-31,0.01531296,0.0143446,0.02382482,0.02307846,13216974400.0,500.0,12972393100.0,500.0,1438.24,0.01405908,1,2007
974,2007-02-28,-0.01928807,-0.02159825,-0.003042739,-0.004503569,12895749800.0,500.0,13206451400.0,500.0,1406.82,-0.02184615,2,2007
975,2007-03-30,0.01089432,0.009679057,0.007339057,0.005982663,13005460000.0,500.0,12867485600.0,500.0,1420.86,0.009979955,3,2007
976,2007-04-30,0.04399057,0.04285663,0.04329426,0.0418615,13537495700.0,500.0,13015747100.0,500.0,1482.37,0.04329068,4,2007
977,2007-05-31,0.03445916,0.03215403,0.03254993,0.0309646,13933484500.0,500.0,13535505600.0,500.0,1530.62,0.03254923,5,2007
978,2007-06-29,-0.01662036,-0.0178285,-0.0184681,-0.01970135,13663735800.0,500.0,13936166800.0,500.0,1503.35,-0.01781631,6,2007
979,2007-07-31,-0.03119703,-0.03228349,-0.04507887,-0.0459027,13193212300.0,500.0,13704900700.0,500.0,1455.27,-0.03198191,7,2007
980,2007-08-31,0.01509399,0.01285946,0.0008946945,-0.0009848839,13330873000.0,500.0,13194052900.0,500.0,1473.99,0.01286359,8,2007
981,2007-09-28,0.03746843,0.03592305,0.02430827,0.0228773,13769329400.0,500.0,13312796200.0,500.0,1526.75,0.035794,9,2007
982,2007-10-31,0.01736036,0.01629193,0.01344686,0.01261466,13950980000.0,500.0,13752503800.0,500.0,1549.38,0.01482233,10,2007
983,2007-11-30,-0.04138209,-0.04358148,-0.04979324,-0.05169811,13292003200.0,500.0,13948591900.0,500.0,1481.14,-0.04404343,11,2007
984,2007-12-31,-0.006116354,-0.007902999,-0.01671923,-0.0187474,13192725700.0,500.0,13301362400.0,500.0,1468.36,-0.008628489,12,2007
985,2008-01-31,-0.06116585,-0.06233213,-0.04503763,-0.04590378,12349759000.0,500.0,13184204000.0,500.0,1378.55,-0.06116347,1,2008
986,2008-02-29,-0.03141937,-0.03369335,-0.02950074,-0.0312742,11878113100.0,500.0,12349759000.0,500.0,1330.63,-0.03476116,2,2008
987,2008-03-31,-0.00339975,-0.00505422,-0.01272941,-0.0145282,11811614000.0,500.0,11876323400.0,499.0,1322.7,-0.005959583,3,2008
988,2008-04-30,0.04862943,0.04748969,0.05240938,0.05151623,12355609900.0,500.0,11811614000.0,500.0,1385.59,0.04754668,4,2008
989,2008-05-30,0.01298614,0.01070802,0.02567676,0.02367519,12480087000.0,500.0,12355609900.0,500.0,1400.38,0.01067415,5,2008
990,2008-06-30,-0.08284174,-0.08456877,-0.09836268,-0.1000779,11454626800.0,500.0,12502599700.0,499.0,1280.0,-0.08596238,6,2008
991,2008-07-31,-0.007305983,-0.008737696,-0.003640514,-0.004894328,11345697700.0,500.0,11452024700.0,500.0,1267.38,-0.009859375,7,2008
992,2008-08-29,0.01495508,0.01268152,0.02835924,0.0263125,11492578600.0,500.0,11346985200.0,500.0,1282.83,0.0121905,8,2008
993,2008-09-30,-0.08546703,-0.08728699,-0.1033878,-0.1052722,10506424200.0,499.0,11493547800.0,499.0,1166.36,-0.09079146,9,2008
994,2008-10-31,-0.1669803,-0.1684554,-0.2075624,-0.2086768,8721274810.0,500.0,10510542900.0,500.0,968.75,-0.1694245,10,2008
995,2008-11-28,-0.07351224,-0.07651426,-0.1036347,-0.1065793,8037282260.0,500.0,8696505310.0,500.0,896.24,-0.07484903,11,2008
996,2008-12-31,0.01199548,0.009229434,0.04400707,0.0406422,8109042730.0,500.0,8021519600.0,500.0,903.25,0.007821565,12,2008
997,2009-01-30,-0.08261505,-0.08403882,-0.07840193,-0.07927001,7435705930.0,500.0,8084926970.0,500.0,825.88,-0.08565735,1,2009
998,2009-02-27,-0.1035876,-0.1074015,-0.1169389,-0.119918,6617839300.0,500.0,7436841000.0,500.0,735.09,-0.1099312,2,2009
999,2009-03-31,0.08763397,0.08415439,0.1094382,0.1056723,7189263380.0,500.0,6632775060.0,500.0,797.87,0.08540451,3,2009
1000,2009-04-30,0.09422965,0.09255019,0.1848572,0.1835682,7852224940.0,500.0,7177559840.0,500.0,872.81,0.09392507,4,2009
1001,2009-05-29,0.05464018,0.05184807,0.06248665,0.06010932,8290729500.0,500.0,7852224940.0,500.0,919.14,0.05308143,5,2009
1002,2009-06-30,0.002475523,0.000679859,-0.004651295,-0.006630771,8329679160.0,500.0,8278594410.0,500.0,919.32,0.0001958352,6,2009
1003,2009-07-31,0.07448236,0.07310081,0.09392797,0.093046,8959331860.0,500.0,8330426710.0,500.0,987.48,0.07414176,7,2009
1004,2009-08-31,0.03475145,0.0322552,0.05782935,0.05567747,9286963800.0,500.0,8961499530.0,500.0,1020.62,0.03356017,8,2009
1005,2009-09-30,0.03653429,0.03497823,0.05252699,0.05078731,9666276590.0,500.0,9288931500.0,500.0,1057.08,0.03572338,9,2009
1006,2009-10-30,-0.01825885,-0.01945812,-0.03444823,-0.03519809,9451781960.0,500.0,9614423480.0,500.0,1036.19,-0.01976199,10,2009
1007,2009-11-30,0.06025717,0.05760689,0.05450233,0.0519179,9992814410.0,500.0,9412470360.0,500.0,1095.63,0.057364,11,2009
1008,2009-12-31,0.01898325,0.01734579,0.0482242,0.04646904,10238877900.0,500.0,10042395500.0,500.0,1115.1,0.0177706,12,2009
1009,2010-01-29,-0.03575115,-0.03678086,-0.03095489,-0.0316115,9867598830.0,500.0,10237867300.0,500.0,1073.87,-0.03697426,1,2010
1010,2010-02-26,0.03042442,0.02801368,0.04336525,0.0412774,10189933300.0,500.0,9886203200.0,499.0,1104.49,0.02851369,2,2010
1011,2010-03-31,0.06101396,0.05942967,0.07101381,0.06918897,10842822700.0,500.0,10190187000.0,500.0,1169.43,0.05879637,3,2010
1012,2010-04-30,0.0159769,0.01495728,0.02804886,0.02734368,11007602400.0,500.0,10843492000.0,500.0,1186.69,0.01475933,4,2010
1013,2010-05-28,-0.08011112,-0.08233694,-0.07348575,-0.07529791,10104365700.0,500.0,11007602400.0,500.0,1089.41,-0.08197591,5,2010
1014,2010-06-30,-0.05352511,-0.05511508,-0.06183915,-0.0635097,9545850680.0,500.0,10084249800.0,500.0,1030.71,-0.05388238,6,2010
1015,2010-07-30,0.07045106,0.06862005,0.07361405,0.07130652,10192112100.0,500.0,9554720790.0,500.0,1101.6,0.06877783,7,2010
1016,2010-08-31,-0.04543414,-0.04784042,-0.0482865,-0.05024001,9714331820.0,500.0,10200852800.0,500.0,1049.33,-0.04744916,8,2010
1017,2010-09-30,0.09038309,0.08875137,0.1043073,0.1026512,10565213300.0,500.0,9714331820.0,500.0,1141.2,0.0875511,9,2010
1018,2010-10-29,0.03872603,0.03708136,0.03594567,0.03451553,10950115500.0,500.0,10565213300.0,500.0,1183.26,0.03685594,10,2010
1019,2010-11-30,-5.099688e-05,-0.002570646,0.008205283,0.005951858,10948613300.0,500.0,10958282500.0,500.0,1180.55,-0.002290283,11,2010
1020,2010-12-31,0.06705447,0.06524882,0.07213439,0.06992699,11683073300.0,500.0,10979450600.0,500.0,1257.64,0.06530007,12,2010
1021,2011-01-31,0.02334892,0.02231851,0.02193476,0.02119331,11992702700.0,500.0,11697591800.0,500.0,1286.12,0.02264559,1,2011
1022,2011-02-28,0.03250839,0.03025083,0.041109,0.03925319,12350222100.0,500.0,11997457000.0,500.0,1327.22,0.03195658,2,2011
1023,2011-03-31,0.0006249059,-0.0008674852,0.009006741,0.007430059,12360909700.0,500.0,12368073600.0,500.0,1325.83,-0.001047302,3,2011
1024,2011-04-29,0.02944066,0.02835772,0.03162551,0.03081654,12721282000.0,500.0,12371609000.0,500.0,1363.61,0.02849536,4,2011
1025,2011-05-31,-0.01131281,-0.0135725,-0.005578832,-0.007503945,12546074800.0,500.0,12721282000.0,500.0,1345.2,-0.01350093,5,2011
1026,2011-06-30,-0.01654476,-0.01810616,-0.01909765,-0.02072578,12311707600.0,500.0,12542716700.0,500.0,1320.64,-0.01825751,6,2011
1027,2011-07-29,-0.01982797,-0.0209824,-0.03533284,-0.03611476,12076836200.0,500.0,12359746700.0,500.0,1292.28,-0.02147444,7,2011
1028,2011-08-31,-0.05432162,-0.0567341,-0.06347203,-0.06547189,11372211800.0,500.0,12076836200.0,500.0,1218.89,-0.0567911,8,2011
1029,2011-09-30,-0.07023836,-0.07173936,-0.09069428,-0.09235719,10547216800.0,500.0,11385528500.0,500.0,1131.42,-0.07176201,9,2011
1030,2011-10-31,0.1090144,0.1075541,0.1344499,0.1334621,11666326100.0,500.0,10553122800.0,500.0,1253.3,0.107723,10,2011
1031,2011-11-30,-0.002727114,-0.005551809,-0.006581832,-0.00908995,11550649100.0,500.0,11670262200.0,500.0,1246.96,-0.005058645,11,2011
1032,2011-12-30,0.009427484,0.007612536,0.001153228,-0.0008685836,11651626700.0,500.0,11573102900.0,499.0,1257.6,0.008532751,12,2011
1033,2012-01-31,0.04520524,0.04400266,0.05639825,0.05558698,12155927000.0,500.0,11653387700.0,500.0,1312.41,0.04358302,1,2012
1034,2012-02-29,0.04334047,0.04074428,0.0419654,0.03987143,12624202000.0,500.0,12155927000.0,500.0,1365.68,0.04058945,2,2012
1035,2012-03-30,0.03286563,0.03128163,0.02313102,0.02126976,13039494000.0,500.0,12631620300.0,500.0,1408.47,0.03133238,3,2012
1036,2012-04-30,-0.006033907,-0.007236737,-0.007803676,-0.008686276,12936189900.0,500.0,13020364700.0,500.0,1397.91,-0.007497497,4,2012
1037,2012-05-31,-0.05978969,-0.06243256,-0.07075198,-0.07296702,12122975400.0,500.0,12960956700.0,500.0,1310.33,-0.06265067,5,2012
1038,2012-06-29,0.04146507,0.03988847,0.0382965,0.03647627,12600286300.0,500.0,12124832300.0,500.0,1362.16,0.03955492,6,2012
1039,2012-07-31,0.01436268,0.01309601,0.002866092,0.001956834,12762979000.0,500.0,12587155100.0,500.0,1379.32,0.01259764,7,2012
1040,2012-08-31,0.02274409,0.01993809,0.03079003,0.02839069,12981524900.0,500.0,12762979000.0,500.0,1406.58,0.01976336,8,2012
1041,2012-09-28,0.02512,0.02354709,0.02400882,0.02222193,13307014100.0,500.0,13003990200.0,500.0,1440.67,0.02423609,9,2012
1042,2012-10-31,-0.0178371,-0.01922735,-0.007577225,-0.008821419,13042326200.0,500.0,13349129300.0,500.0,1412.16,-0.0197894,10,2012
1043,2012-11-30,0.005326279,0.002153847,0.01364006,0.01068418,13053457900.0,500.0,13042326200.0,500.0,1416.18,0.002846703,11,2012
1044,2012-12-31,0.008507723,0.005902279,0.02448639,0.0214154,13142271500.0,500.0,13072103700.0,500.0,1426.19,0.00706831,12,2012
1045,2013-01-31,0.05236106,0.05102444,0.06547115,0.06466029,13808364900.0,500.0,13194165100.0,500.0,1498.11,0.05042806,1,2013
1046,2013-02-28,0.01301251,0.01051064,0.01198607,0.01000747,13922280600.0,500.0,13815166500.0,500.0,1514.68,0.0110606,2,2013
1047,2013-03-28,0.03758439,0.03602508,0.04292485,0.04098576,14436687900.0,500.0,13922280600.0,500.0,1569.19,0.0359878,3,2013
1048,2013-04-30,0.01962145,0.0184822,0.01573706,0.01496009,14691831600.0,500.0,14436687900.0,500.0,1597.57,0.01808576,4,2013
1049,2013-05-31,0.02312027,0.02044054,0.02839359,0.02627814,15008107900.0,500.0,14719481600.0,500.0,1630.74,0.02076278,5,2013
1050,2013-06-28,-0.01360112,-0.01526242,-0.0104954,-0.01248564,14791521300.0,500.0,15031852600.0,500.0,1606.28,-0.01499933,6,2013
1051,2013-07-31,0.05067199,0.04928734,0.05514418,0.0542335,15481333300.0,500.0,14786715400.0,500.0,1685.73,0.04946211,7,2013
1052,2013-08-30,-0.02920744,-0.03163813,-0.02782902,-0.02985497,14967939700.0,500.0,15481333300.0,500.0,1632.97,-0.03129801,8,2013
1053,2013-09-30,0.03165992,0.03006444,0.04040232,0.03855197,15425476800.0,500.0,14998800000.0,500.0,1681.55,0.02974948,9,2013
1054,2013-10-31,0.04626802,0.04495277,0.04282791,0.04183882,16084261800.0,500.0,15417335700.0,500.0,1756.54,0.04459576,10,2013
1055,2013-11-29,0.03081704,0.02839805,0.02373879,0.02174291,16530422500.0,500.0,16089180200.0,500.0,1805.81,0.02804946,11,2013
1056,2013-12-31,0.02595033,0.02419578,0.02973871,0.02771021,17040676100.0,500.0,16648053400.0,500.0,1848.36,0.02356283,12,2013
1057,2014-01-31,-0.0346656,-0.03573136,-0.0297354,-0.03057011,16410535500.0,500.0,17038410100.0,500.0,1782.59,-0.0355829,1,2014
1058,2014-02-28,0.04575679,0.0431941,0.05391768,0.05178291,17141525900.0,500.0,16410535500.0,500.0,1859.45,0.04311704,2,2014
1059,2014-03-31,0.00805598,0.006536791,0.007246493,0.005367874,17232591700.0,500.0,17156265600.0,500.0,1872.34,0.006932158,3,2014
1060,2014-04-30,0.006555134,0.00538845,0.003358443,0.002493923,17338111900.0,501.0,17423852200.0,501.0,1883.95,0.006200797,4,2014
1061,2014-05-30,0.02330929,0.02089496,0.023075,0.0210717,17675521400.0,501.0,17338451200.0,501.0,1923.57,0.02103028,5,2014
1062,2014-06-30,0.02063541,0.0190484,0.02831287,0.02646506,17997792100.0,501.0,17683660200.0,501.0,1960.23,0.01905831,6,2014
1063,2014-07-31,-0.01397394,-0.01527849,-0.0225241,-0.02346133,17705580400.0,501.0,17984429900.0,501.0,1930.67,-0.01507986,7,2014
1064,2014-08-29,0.0397773,0.03744552,0.04278004,0.04076805,18342510800.0,502.0,17711716900.0,502.0,2003.37,0.03765532,8,2014
1065,2014-09-30,-0.01392835,-0.0154671,-0.02529684,-0.02721242,18057660200.0,502.0,18356673600.0,502.0,1972.29,-0.01551386,9,2014
1066,2014-10-31,0.02397182,0.0227997,0.02987445,0.02892209,18434167500.0,502.0,18057660200.0,502.0,2018.05,0.02320146,10,2014
1067,2014-11-28,0.02763117,0.02515895,0.02424628,0.02177611,18871755500.0,502.0,18441296500.0,502.0,2067.56,0.02453358,11,2014
1068,2014-12-31,-0.002473118,-0.004249211,0.003469405,0.001452964,18847408800.0,502.0,18884186200.0,502.0,2058.9,-0.004188512,12,2014
1069,2015-01-30,-0.02942959,-0.03046778,-0.02807861,-0.0288067,18291336700.0,502.0,18835922300.0,502.0,1994.99,-0.03104085,1,2015
1070,2015-02-27,0.05700754,0.05430497,0.05862376,0.05631852,19233834700.0,502.0,18291336700.0,502.0,2104.5,0.05489251,2,2015
1071,2015-03-31,-0.01499272,-0.01662767,-0.008458711,-0.01038972,18945863400.0,502.0,19232847500.0,502.0,2067.89,-0.01739606,3,2015
1072,2015-04-30,0.009100498,0.00800359,0.003947943,0.003039361,19090457900.0,502.0,18953100800.0,502.0,2085.51,0.008520762,4,2015
1073,2015-05-29,0.01252177,0.01014118,0.008756167,0.006719454,19246562600.0,502.0,19090457900.0,502.0,2107.39,0.01049144,5,2015
1074,2015-06-30,-0.0193429,-0.02102048,-0.02192389,-0.02376594,18822415700.0,502.0,19226971900.0,501.0,2063.11,-0.02101177,6,2015
1075,2015-07-31,0.0212972,0.0201012,0.009476487,0.008605567,19220137700.0,502.0,18763935400.0,500.0,2103.84,0.01974204,7,2015
1076,2015-08-31,-0.0600856,-0.06243259,-0.05368702,-0.05564959,18012263100.0,502.0,19225428200.0,502.0,1972.18,-0.0625808,8,2015
1077,2015-09-30,-0.02454746,-0.02625793,-0.03359335,-0.03565466,17566116800.0,505.0,18064149000.0,505.0,1920.03,-0.02644282,9,2015
1078,2015-10-30,0.0834494,0.08204906,0.07363388,0.07241734,18961900200.0,505.0,17577160000.0,505.0,2079.36,0.08298308,10,2015
1079,2015-11-30,0.003372747,0.0008165303,0.0028994,0.0003757227,18963723800.0,506.0,19011716700.0,505.0,2080.41,0.000504963,11,2015
1080,2015-12-31,-0.01524733,-0.01707592,-0.02528301,-0.02738265,18617395400.0,504.0,18933430400.0,504.0,2043.94,-0.0175302,12,2015
1081,2016-01-29,-0.04910022,-0.05025005,-0.05596329,-0.05682646,17677853600.0,504.0,18605162400.0,504.0,1940.24,-0.05073534,1,2016
1082,2016-02-29,-0.00174151,-0.004457253,0.01183236,0.009525977,17507959900.0,504.0,17641776800.0,504.0,1932.23,-0.004128355,2,2016
1083,2016-03-31,0.0673404,0.0651463,0.0810251,0.07806803,18634390600.0,504.0,17520835900.0,504.0,2059.74,0.06599111,3,2016
1084,2016-04-29,0.003747368,0.002576136,0.01282074,0.01197759,18690033000.0,505.0,18653831500.0,505.0,2065.3,0.00269937,4,2016
1085,2016-05-31,0.01848697,0.01588563,0.01448035,0.01227557,18914293500.0,505.0,18635629600.0,505.0,2096.96,0.01532949,5,2016
1086,2016-06-30,0.002674744,0.001001579,-0.0001081778,-0.00204806,18902419700.0,505.0,18898632100.0,505.0,2098.86,0.0009060735,6,2016
1087,2016-07-29,0.03657112,0.03532359,0.04332862,0.04251578,19539744000.0,505.0,18912671000.0,505.0,2173.6,0.03560981,7,2016
1088,2016-08-31,0.001247062,-0.001395983,0.002248904,6.580444e-05,19491364100.0,505.0,19539744000.0,505.0,2170.95,-0.001219176,8,2016
1089,2016-09-30,0.0004459511,-0.001033192,0.0006246334,-0.001234121,19493888200.0,505.0,19482887800.0,505.0,2168.27,-0.001234483,9,2016
1090,2016-10-31,-0.0179578,-0.01920612,-0.02415602,-0.02519574,19098854900.0,506.0,19493218800.0,505.0,2126.15,-0.01942562,10,2016
1091,2016-11-30,0.0357898,0.03300688,0.05161342,0.04933667,19675340900.0,505.0,19094596100.0,505.0,2198.81,0.03417445,11,2016
1092,2016-12-30,0.01919962,0.01756943,0.01078756,0.008846886,20013228000.0,505.0,19679794400.0,505.0,2238.83,0.01820075,12,2016
1093,2017-01-31,0.01938444,0.01831108,0.02109154,0.02031841,20371809800.0,505.0,19992614000.0,504.0,2278.87,0.01788434,1,2017
1094,2017-02-28,0.03945896,0.03705174,0.03162045,0.02969427,21074513100.0,505.0,20365481900.0,505.0,2363.64,0.03719826,2,2017
1095,2017-03-31,0.001664499,5.450074e-05,0.0001826789,-0.001775262,21090060200.0,505.0,21109406900.0,505.0,2362.72,-0.0003892302,3,2017
1096,2017-04-28,0.01059051,0.00943878,0.006858236,0.005998937,21303082900.0,505.0,21100715400.0,505.0,2384.2,0.009091217,4,2017
1097,2017-05-31,0.01455207,0.01191972,0.004470795,0.002333473,21539200800.0,505.0,21303082900.0,505.0,2411.8,0.01157621,5,2017
1098,2017-06-30,0.005798139,0.00436427,0.01305091,0.01126863,21614640700.0,505.0,21535422500.0,505.0,2423.41,0.004813832,6,2017
1099,2017-07-31,0.02069642,0.01916169,0.01578151,0.01428757,21944725800.0,505.0,21563104800.0,505.0,2470.3,0.01934877,7,2017
1100,2017-08-31,0.002238264,-0.0003243208,-0.01059129,-0.01285624,21947284000.0,505.0,21953451100.0,505.0,2471.65,0.0005464923,8,2017
1101,2017-09-29,0.0200498,0.01874199,0.029365,0.02764815,22371374100.0,505.0,21815688200.0,504.0,2519.36,0.0193029,9,2017
1102,2017-10-31,0.02415805,0.02300606,0.01036432,0.009472916,22841910200.0,505.0,22364394500.0,505.0,2575.26,0.02218818,10,2017
1103,2017-11-30,0.03138916,0.02886025,0.0387858,0.03657672,23487731800.0,505.0,22841910200.0,505.0,2647.58,0.0280826,11,2017
1104,2017-12-29,0.01114916,0.009850504,0.01310152,0.01137456,23675105600.0,505.0,23463244500.0,504.0,2673.61,0.009831619,12,2017
1105,2018-01-31,0.05806007,0.05701827,0.04470717,0.04389201,25029304500.0,505.0,23685773600.0,505.0,2823.81,0.05617873,1,2018
1106,2018-02-28,-0.03766079,-0.03970216,-0.04335487,-0.04506087,23987621000.0,505.0,25029304500.0,505.0,2713.83,-0.03894738,2,2018
1107,2018-03-29,-0.0254586,-0.0270916,-0.008575318,-0.01087883,23343477100.0,505.0,24023546700.0,505.0,2640.87,-0.02688451,3,2018
1108,2018-04-30,0.003770307,0.002655783,0.003884251,0.002993859,23358084000.0,505.0,23350152300.0,505.0,2648.05,0.002718801,4,2018
1109,2018-05-31,0.02380042,0.02131663,0.01556385,0.01345093,23844718600.0,505.0,23360032700.0,505.0,2705.27,0.02160835,5,2018
1110,2018-06-29,0.006840186,0.005507358,0.01121882,0.009406624,23915147100.0,505.0,23781650300.0,505.0,2718.37,0.0048424,6,2018
1111,2018-07-31,0.03714426,0.03597036,0.03229509,0.03139598,24729614800.0,505.0,23906296300.0,505.0,2816.29,0.03602159,7,2018
1112,2018-08-31,0.03293786,0.03064667,0.02000326,0.01791308,25450302800.0,505.0,24728119200.0,505.0,2901.52,0.03026322,8,2018
1113,2018-09-28,0.005137594,0.00375802,0.00159658,-0.0002296129,25479213000.0,505.0,25450571600.0,505.0,2913.98,0.004294301,9,2018
1114,2018-10-31,-0.06840877,-0.06949176,-0.07138032,-0.07224666,23646634700.0,504.0,25433196500.0,504.0,2711.74,-0.06940336,10,2018
1115,2018-11-30,0.01997987,0.01747663,0.02753426,0.02517261,23948756900.0,504.0,23555706300.0,502.0,2760.17,0.01785938,11,2018
1116,2018-12-31,-0.09092803,-0.09245668,-0.1004848,-0.1024363,21738378700.0,504.0,23938590600.0,504.0,2506.85,-0.09177695,12,2018
